name,age,position,ovr_rating,pot_rating
Trond Erik Bertelsen,21,LB,68,68
Bernd Rauw,25,RB,68,67
Gary Holt,32,CM,68,68
Malky Mackay,33,CB,68,68
Adam Drury,26,LB,68,70
Andreas Voss,26,CDM,68,66
Carsten Wolters,36,RB,68,68
Emmanuel Krontiris,22,ST,68,67
Rolf-Christel GuiÃ©-Mien,27,CAM,68,70
Loumpoutis,26,CB,68,64
Louis Carey,28,CB,68,64
Clive Clarke,25,LB,68,65
Paul McKenna,27,LM,68,64
Ritchie Partridge,24,RWM,68,63
Mike Pollitt,33,GK,68,62
Matthew Richards,20,LB,68,65
Matthew Murray,24,GK,68,63
Marcus Hahnemann,33,GK,68,68
Lars Hirschfeld,26,GK,68,64
Kevin McLeod,24,LWM,68,63
Richard Chaplow,20,CM,68,68
Jobi McAnuff,23,RM,68,68
Hayden Mullins,36,CDM,68,58
Nate Jaqua,23,ST,68,70
Danny Granville,30,LB,68,68
Corrado Grabbi,30,ST,68,65
Patrick van Diemen,33,CM,68,63
Joost Terol,25,GK,68,66
Anton Ferdinand,18,CB,68,64
Alan Pouton,28,CM,68,61
Guillaume Lacour,25,CM,68,66
Fabien Laurenti,22,RB,68,65
Fernando Navarro,23,LB,68,71
Patrick Bettoni,29,GK,68,64
Iker Garai,29,RB,68,67
Thomas Winklhofer,34,CB,68,67
Abdelmajid Oulmers,26,RWM,68,68
Gareth Williams,23,CM,68,65
Jon Midttun Lie,24,ST,68,68
Amund Skiri,27,CB,68,68
Tommy Bechmann,23,RF,68,67
Joachim SÃ¸rum,26,CB,68,68
Yohann Hautcoeur,23,CDM,68,67
Cyrille Watier,33,ST,68,65
Marcus AllbÃ_ck,32,ST,68,66
Hjalte Bo NÃ¸rregaard,24,RM,68,66
Mathieu Bodmer,22,CM,68,78
Michael Thurk,29,ST,68,68
Tomasz Wisio,23,LB,68,68
Johan Arneng,26,CM,68,67
Lars Martin Engedal,21,CB,68,66
Guillaume Moullec,25,CM,68,65
Johan Liebus,26,GK,68,64
Thomas Kahlenberg,22,CAM,68,70
Abgar Barsom,27,CAM,68,62
Markus Katzer,25,LM,68,64
BenÃ_tez,25,LWM,68,64
Marc Schneider,25,CB,68,65
Valdo,24,RM,68,71
Deniz Baris,28,CB,68,60
Daniel Majstorovic,28,CB,68,63
LÃ©o,30,LWB,68,66
Johnny Lundberg,23,CB,68,64
Jonas Olsson,22,CB,68,65
Roland Kollmann,28,ST,68,67
Patrik Gerrbrand,24,CB,68,63
Moumouni Beli Dagano,24,ST,68,71
Michael Silberbauer,24,RM,68,67
Thomas Pereira,31,LB,68,71
Seyfo Soley,25,CDM,68,65
Koen Daerden,23,LM,68,69
Gary Kelly,31,RB,68,68
Markus Anfang,31,CM,68,68
Andreas Ivanschitz,21,LM,68,75
Matthieu Verschuere,30,CDM,68,68
Per Frandsen,35,CM,68,70
Nick Garcia,26,CB,68,70
Mikael Nilsson,27,RM,68,68
Anders Rambekk,29,CM,68,63
Knut Henry Haraldsen,24,CB,68,65
Marek Nikl,29,RB,68,65
Xavier Collin,31,LB,68,64
Tomasz Kos,31,CB,68,62
Rodrigo Costa,30,CB,68,67
Bora Zivkovic,30,CB,68,64
Paulo Miranda,31,CM,68,66
Kennedy BakircioglÃ_,24,RS,68,65
Mariano FernÃ¡ndez,27,CB,68,62
Daniel Tarone,29,CM,68,65
Mark Chung,35,LM,68,69
Jason Kreis,32,CF,68,71
Peter Jehle,23,GK,68,66
Joe Franchino,29,LB,68,65
Besnik Hasi,33,CDM,68,67
Tony Meola,36,GK,68,69
Tyrone Marshall,30,CB,68,67
Patrick Zwaanswijk,30,CB,68,63
David Connolly,28,ST,68,67
Alan Maybury,27,RB,68,68
Emanuel Pogatetz,22,LB,68,65
Ian Bennett,33,GK,68,65
Richard Martini,26,CB,68,64
Vragel da Silva,31,CB,68,62
Gianpaolo Bellini,25,LB,68,60
Fabrice Fernandes,25,RM,68,72
Silvio SchrÃ¶ter,26,RM,68,69
Aliou CissÃ©,29,CDM,68,52
Trond Andersen,30,CDM,68,58
TamÃ¡s PetÅ‘,31,CM,68,63
Arne Vidar Moen,33,CB,68,65
HÃ©lder RosÃ¡rio,25,CB,68,65
Iwan Redan,25,ST,68,64
Fredrik Berglund,26,ST,68,64
Mwape Miti,32,ST,68,62
Cristiano Zenoni,28,RWM,68,64
Yannick Daniel Quesnel,31,GK,68,64
Yazid Mansouri,27,CDM,68,67
Per Nielsen,31,CB,68,64
Fabien Debec,29,GK,68,64
Nick Colgan,31,GK,68,64
Dimitri De CondÃ©,30,CM,68,68
Rudy Riou,25,GK,68,66
FrÃ©dÃ©ric Adam,32,CDM,68,64
Ronan Le Crom,31,GK,68,70
Cristiano Lucarelli,29,LS,68,72
Marco Ambrosio,32,GK,68,67
Fabien BoudarÃ¨ne,26,CM,68,64
Marcus Andreasson,27,CB,68,66
James Scowcroft,29,CF,68,69
Bob Peeters,31,ST,68,67
John de Jong,28,CAM,68,74
Bruno Carotti,32,CB,68,67
Yannick Fischer,30,CB,68,64
Marcello Castellini,32,CB,68,62
Paolo Cannavaro,24,CB,68,66
Danny Griffin,28,RB,68,66
Jermaine McSporran,28,RWM,68,53
Daniel Andersson,32,GK,68,64
Simon Charlton,33,LB,68,67
Garry Flitcroft,32,CM,68,60
Markus Kurth,32,RF,68,68
Jason Wilcox,34,LWM,68,63
NebojÅ¡a Å_ivkoviÄ‡,27,CB,67,65
RogÃ©rio,20,CB,67,61
L. Castan,18,CB,67,62
Milton,29,CF,67,65
Michal Pospisil,26,ST,67,70
Mehdi Taouil,22,CM,67,67
Kandia Traore,25,ST,67,67
Enrique Ortiz,26,RB,67,67
Bruno FogaÃ§a,23,ST,67,66
Marc Heitmeier,20,CB,67,61
Marc Stein,20,RM,67,69
Dennis Grote,19,LWM,67,60
Rodolfo,32,CM,67,62
Broli,27,CM,67,68
Mitchell Cole,19,LWM,67,60
Antonio Afeltra,18,GK,67,59
Silvio Breleur,27,ST,67,67
Bardo Isaac Fierros,22,ST,67,66
David Hibbert,19,ST,67,64
Beto,24,ST,67,66
Edgar Manucharyan,18,ST,67,64
Ismail Yakubu,19,CB,67,66
Santiago Wilmer Acasiete,27,CB,67,62
Ã‰der,21,CB,67,59
Giuseppe Scurto,21,CB,67,63
Henok Goitom,20,ST,67,66
Luchi Gonzalez,25,ST,67,67
TamÃ¡s Szekeres,32,LB,67,69
Nobre,25,ST,67,66
Bieri,26,CAM,67,62
Bevan Fransman,21,CB,67,64
Dong Hyun Yang,19,CF,67,65
Se In Lee,25,CB,67,63
Halisson,20,CB,67,60
Wagner,20,CAM,67,64
Geninho,21,CAM,67,64
China,25,RWB,67,65
Juan Manuel Barrientos,23,SW,67,66
Cameron Jerome,18,ST,67,66
Felix Magro,26,CAM,67,64
Jerold Promes,21,LF,67,62
Saulius Mikoliunas,21,LWM,67,66
Hunter Freeman,20,CB,67,68
Gonzalo Segares,22,LB,67,65
Chris Rolfe,22,ST,67,66
Guillermo Ramirez,27,LM,67,70
Darko Horvat,32,GK,67,62
Weldon,25,ST,67,66
Dino Fava,28,ST,67,67
Luke Beckett,29,ST,67,65
Dale Williams,18,ST,67,64
AurÃ©lien Capoue,23,LWM,67,60
Steve Basham,27,ST,67,63
Ben Foster,22,GK,67,64
Adrian Serioux,26,RB,67,70
Kevin Larsen,19,LB,67,68
Liam Ridgewell,21,CB,67,66
Caetano,21,RF,67,65
Justin Hoyte,20,CB,67,64
JajÃ¡,18,ST,67,67
Temple Kelechi Omeonu,22,ST,67,65
Raffaele Palladino,21,RS,67,66
Jonathan Pitroipa,19,CAM,67,62
Regis Dorn,25,RS,67,66
Davide Zoboli,23,CB,67,59
Ivan Artipoli,19,CB,67,65
Hugo GarcÃ_a,23,RM,67,61
Dino Djiba,19,CM,67,63
Clederson Cesar,26,CAM,67,69
AndrÃ©-JoÃ«l Sami,21,CB,67,62
Chen Yang,31,CF,67,65
Ting Zhou,26,LB,67,65
Jinyu Li,28,CF,67,67
Constantin Galca,33,CM,67,65
Mauro Briano,30,CM,67,63
Manuel JosÃ©,24,RWM,67,63
Elvis Abbruscato,24,ST,67,66
Roberto Cortellini,23,LWM,67,65
JÃ©rÃ©my De Vriendt,19,GK,67,65
Roberto Goretti,29,CM,67,64
Christian GimÃ©nez,24,RF,67,80
Mamadou Sow,24,ST,67,57
VinÃ_cius,22,CDM,67,57
Marinho Ledesma,28,RM,67,69
Fabiano,30,CB,67,63
CÃ_cero,20,CDM,67,62
Reginaldo,33,CB,67,65
Rudi Skacel,26,LWM,67,73
Lucas,23,ST,67,65
Francisco J. RodrÃ_guez,23,CB,67,71
DamiÃ¡n ÃÅlvarez,26,CAM,67,71
Khaled Fadhel,28,GK,67,65
Stephen Hughes,28,LM,67,66
Enrico,21,ST,67,64
Denis Caniza,30,CB,67,73
Ferdinand Coly,31,RB,67,65
Jeff Parke,24,CB,67,64
Andy Herron,27,ST,67,65
Claus JÃ¸rgensen,29,CM,67,65
Tony Caig,31,GK,67,69
Christophe Kinet,30,LWM,67,66
Chi Woo Kim,21,LWB,67,68
Jae Ho Jun,26,LM,67,63
Richard Stearman,18,RB,67,67
Boris,28,CB,67,62
Luca Ariatti,26,CM,67,60
Garry Franchi,21,RB,67,61
Antonin Koutouan,21,ST,67,66
Chad Marshall,21,CB,67,66
Edcarlos,20,CB,67,63
Renan,20,CM,67,64
FÃ¡bio Santos,19,LB,67,65
Paulinho,22,RWB,67,65
Luciano Ferreira Gabriel,25,CAM,67,62
Tor Trondsen,28,CB,67,65
Steinar SÃ¸rlie,30,GK,67,65
Jone Samuelsen,21,CM,67,66
Christoffer Dahl,21,CM,67,66
Alexander Mathisen,18,CF,67,65
Daniel Agger,20,CB,67,64
Amir Shapourzadeh,22,CF,67,64
Christos Maladenis,31,CM,67,69
Kostas Katsouranis,26,CAM,67,66
Daniele Corvia,20,CF,67,62
RadosÅ‚aw Majdan,33,GK,67,64
Ugur Yildirim,23,CAM,67,65
Jacek BanaszyÅ„ski,30,GK,67,67
Veselin DjokoviÄ‡,29,CB,67,66
Pa-Madou Kah,25,CDM,67,58
Martin Wiig,22,ST,67,68
Davide,22,RWM,67,60
Bartosz Jurkowski,31,CB,67,65
Waldemar PiÄ…tek,25,GK,67,62
Grzegorz Rasiak,26,ST,67,66
Tomasz MoskaÅ‚a,28,CF,67,64
Adrian Sikora,25,ST,67,66
BÃ_vio,23,CM,67,62
ZahÃ_nos,27,CDM,67,61
WomÃ©,26,LWB,67,70
Luismi,22,ST,67,65
Cristo,26,ST,67,67
Ã“scar Serrano,23,LF,67,66
Asensio,25,ST,67,67
Patrik Eriksson-Olsson,31,CB,67,58
Souleymanou Hamidou,31,GK,67,59
Ãœmit Ã–zat,28,LM,67,69
Kemal Aslan,23,LM,67,69
Juan Carlos A. Olave,29,GK,67,67
Fabricio Fabio Fuentes,28,CB,67,64
Osmar Daniel Ferreyra,22,CAM,67,68
Antti Sumiala,31,CF,67,64
Antonio Mirante,22,GK,67,65
JosÃ© Luis LÃ_pez,25,RWM,67,69
Javier Saavedra,31,RWM,67,75
JosÃ© Alberto HernÃ¡ndez,28,CDM,67,61
Octavio ValdÃ©z,31,LWB,67,62
Hossam Ghaly,23,CDM,67,65
Goran Lovre,23,CM,67,69
Gavin Rae,27,CM,67,67
Alan Hutton,20,RB,67,62
Neil MacFarlane,27,CDM,67,59
Kevin McKenna,25,CDM,67,61
Seong Geun Kim,28,CB,67,61
Botti,24,CM,67,65
Gyeong Ryeol Yoo,27,CB,67,61
Jeong Gyeom Kim,29,LM,67,63
Sang Su Yu,31,CB,67,63
Walter Erviti,25,RWB,67,67
Hui Ju Kwak,23,CB,67,59
Christian PatiÃ±o,30,RF,67,65
Ben Rix,21,CM,67,65
James McEveley,20,LB,67,67
JosÃ© Luis Acciari,26,RM,67,63
Perico,20,ST,67,64
Danny Buijs,23,CB,67,63
Zander Diamond,20,CB,67,70
Phil McGuire,25,CB,67,67
Herculez Gomez,23,ST,67,65
Fabinho,28,CDM,67,61
Franck Signorino,23,LWB,67,67
Cocito,28,CDM,67,55
MÃ¡rcio,24,CDM,67,64
Kossi Agassa,27,GK,67,66
Souleymane Diamoutene,22,RB,67,65
Giorgio La Vista,26,RWM,67,63
Francesco Antonioli,35,GK,67,65
Seong Yong Choi,29,RWB,67,60
Won Sik Lee,32,RF,67,64
Seong Bae Park,30,CF,67,66
Chi Gon Kim,22,CB,67,62
Jeong Hyeon Wang,28,RF,67,66
Do Namgung,23,CF,67,66
Seong Hwan Jo,23,CB,67,60
Hyun Choi,26,GK,67,65
Yeong Min Hyun,25,LWB,67,64
Min Seong Lee,32,RB,67,59
Sun Jin Jin,31,CF,67,65
Roger,33,GK,67,67
Pereira,26,CB,67,63
Preto Casagrande,30,CM,67,65
Ã‰merson,33,GK,67,66
Andy Gray,27,ST,67,65
Juanlu,25,LM,67,67
Fernando Cardozo,26,CB,67,64
Wendell,23,CM,67,66
Christian Nade,20,ST,67,68
Gomes,29,CDM,67,62
Luque,27,LM,67,68
Coelho,22,RWB,67,64
Florent Chaigneau,21,GK,67,68
Moussa Sanogo,22,ST,67,65
GrÃ©gory Bourillon,21,CDM,67,59
Izale McLeod,20,ST,67,64
Tom GeiÃŸler,21,CAM,67,65
Paul McShane,19,LB,67,64
Jan Schlaudraff,22,CAM,67,66
Orhan Ak,25,LWB,67,68
Birger Maertens,25,CB,67,65
Bruno PompiÃ¨re,25,CB,67,60
Marco Donadel,23,CM,67,68
Senad Tiganj,29,ST,67,63
Lee Miller,22,ST,67,71
Florian Boucansaud,24,CB,67,61
StÃ©phane Samson,30,CF,67,66
Sylvain Didot,29,LWM,67,64
Marc Boutruche,28,RB,67,61
Stuart Elliot,27,ST,67,66
Marco WÃ¶lfli,23,GK,67,64
Moha,27,LWM,67,65
JesÃºs VÃ¡zquez,25,CM,67,68
Daniel Fernando Fagiani,31,LB,67,69
Culebras,26,CB,67,63
ElÃ_a,35,GK,67,65
Diego Rivas,25,CDM,67,68
Neru,31,LB,67,65
Ludovic Delporte,25,LWM,67,65
Boris,25,CB,67,66
Florian Jarjat,25,LB,67,65
Juan Ugarte,24,ST,67,64
Aranburu,26,CDM,67,71
Carmelo,22,CAM,67,66
Generelo,23,RWM,67,67
CÃ©sar JimÃ©nez,27,CB,67,65
ZÃ©zÃ©,24,CF,67,63
David Degen,23,RWM,67,63
Veroljub Salatic,19,RB,67,65
Yohann PelÃ©,22,GK,67,69
Benjamin Genton,25,SW,67,64
ÅÅukasz Surma,28,CDM,67,66
Mozart,24,CM,67,67
Eoin Jess,34,CM,67,65
Cesare Bovo,22,CB,67,69
Geatano D'Agostino,23,CAM,67,64
Jorge Bolano,28,LM,67,71
MichaÅ‚ ChaÅ‚biÅ„ski,28,ST,67,65
Marco Pisano,24,LWB,67,64
Philip Mulryne,27,CM,67,60
Ralf Keidel,28,CAM,67,65
Sascha Kirschstein,25,GK,67,66
Alexander Schur,34,CDM,67,59
Neca,25,CAM,67,68
Mirko Conte,31,LWB,67,64
StÃ©phane Biakolo,23,ST,67,65
James O'Connor,25,CM,67,60
Brynjar Gunnarsson,29,CDM,67,63
Phil Jevons,26,ST,67,63
Patrick Agyemang,24,ST,67,67
Glen Little,29,RM,67,65
Gary Hart,28,RWM,67,61
Geert den Ouden,29,ST,67,64
Danny Coyne,31,GK,67,65
Chris Sedgwick,25,RWM,67,58
Carl Asaba,32,CF,67,65
Calum Willock,35,ST,67,64
Mika VÃ_yrynen,23,CAM,67,66
Jovan Kirovski,29,ST,67,65
Patrick Barul,27,CB,67,65
Mendoza,28,RWB,67,65
Martin Kolar,21,LM,67,68
Tor Hogne AarÃ¸y,28,ST,67,66
Eldin Jakupovic,20,GK,67,61
Keijo Huusko,25,CF,67,68
Espen Olsen,26,ST,67,66
GaÃ«l Sanz,28,CB,67,64
Laurent Gagnier,26,ST,67,64
Spira Grujic,33,CB,67,59
Phil Gilchrist,31,CB,67,65
Paul Devlin,33,RM,67,67
Olaf Lindenbergh,31,CM,67,65
Markus Schuler,28,LB,67,67
Christof Babatz,30,CM,67,67
Johan Cavalli,23,CM,67,67
Jimmy HÃ©bert,33,CDM,67,62
CÃ©dric Hengbart,25,LB,67,66
Jean-FranÃ§ois Bedenik,26,GK,67,68
Paul Gerrard,32,GK,67,70
Dietmar KÃ_hbauer,34,CM,67,65
Alain Nef,23,RB,67,67
Rafael Schmitz,24,CB,67,71
Mamadou Diabang,26,LS,67,67
Andrea Caracciolo,23,ST,67,69
Chus Bravo,26,CB,67,51
Gylfi Einarsson,26,CM,67,61
Marcin BaszczyÅ„ski,28,RB,67,65
Peter Ijeh,28,CF,67,64
CÃ©sar,26,CB,67,59
Alexander Farnerud,21,CF,67,67
Andreas Schranz,26,GK,67,65
Gregor PÃ¶tscher,32,CB,67,66
Olav RÃ¥stad,26,CM,67,63
Keigan Parker,23,ST,67,65
Quido Lanzaat,25,CB,67,62
Steven Thompson,26,ST,67,64
GaÃ«l Danic,23,CAM,67,64
Johan Wiland,24,GK,67,62
Espen SÃ¸gÃ¥rd,25,CM,67,64
Morten Fevang,30,CM,67,65
Carl Tourenne,33,CM,67,65
Peer Kluge,24,CM,67,67
Jan Frode Nornes,32,CB,67,63
Martyn Corrigan,28,RB,67,70
Fredrik KjÃ¸lner,35,CB,67,64
Tom Henning Hovi,33,LB,67,67
Markus Weissenberger,30,CM,67,67
Ayhan Akman,28,CM,67,65
Didier Agathe,30,RM,67,71
Joris van Hout,28,ST,67,67
Kasey Wehrman,28,CM,67,62
Luciano,28,CF,67,68
Allan Gaarde,30,LM,67,69
Jimmy Nielsen,28,GK,67,56
David Antonius Hanssen,26,CM,67,66
Aasmund BjÃ¸rkan,32,ST,67,69
Wender,30,LWM,67,61
Samuel Wowoah,29,LM,67,69
Ramiro Corrales,28,LM,67,62
Jason De Vos,31,CB,67,65
Brian West,27,CAM,67,62
Toni Brogno,32,ST,67,66
Zach Thornton,31,GK,67,67
Scott Garlick,33,GK,67,66
Sandy Martens,32,LF,67,72
Robin Fraser,38,CB,67,69
Nick Rimando,26,GK,67,66
Fredric Lundqvist,29,RB,67,64
Rob van Dijk,36,GK,67,65
Spencer Prior,34,CB,67,64
Sascha RÃ¶sler,27,CAM,67,64
Kevin Gall,23,ST,67,65
Neil Edwards,34,GK,67,60
Stig Johansen,33,ST,67,67
Martin Knudsen,26,LM,67,66
JÃ¸rgen Tengesdal,26,RB,67,68
Stian Ohr,27,RM,67,70
Berruet,32,CB,67,63
Roberto Pinto,27,RM,67,70
Christian Steen,28,CB,67,64
Auri,31,CB,67,60
Patrick Lodewijks,38,GK,67,62
Nourdin Boukhari,25,CF,67,65
Fatih Sonkaya,24,RB,67,68
Ger Senden,34,CB,67,63
Simone Vergassola,29,CM,67,67
Vladimir Janocko,28,CM,67,69
SÃ©bastien Chabbert,27,GK,67,67
PÃ¥l Strand,29,LM,67,69
Libor Sionko,28,LWM,67,65
TomÃ¡s Repka,18,CB,67,63
Rob Maas,35,CDM,67,57
Jurgen Cavens,27,ST,67,65
Daniel Felgenhauer,29,CAM,67,67
Mustapha Hadji,33,CAM,67,68
Paulo Wanchope,29,ST,67,69
Tony Vidmar,35,CB,67,65
Pape Sarr,27,CDM,67,63
Christian Bassila,27,CDM,67,61
Ronald Maul,32,LB,67,69
Nenad Dzodic,28,CB,67,62
Marc Bircham,27,CDM,67,62
Mike Flynn,36,CB,67,64
Frederic Dindeleux,31,CB,67,62
Ryan Nelsen,27,CB,67,67
Raffaele Ametrano,32,RM,67,60
Tomas Locatelli,29,LM,67,65
Martyn Margetson,33,GK,67,59
Miroslav Stevic,35,CDM,67,61
Markus Happe,33,CB,67,62
David Brammer,30,CDM,67,64
Rufus Brevett,35,LB,67,65
LourenÃ§o,22,CF,66,67
Renato Silva,22,CB,66,62
Edson,25,ST,66,62
Gustavo,26,RS,66,66
Geromel,19,CB,66,62
Tomislav Erceg,33,ST,66,63
Wandeir,25,RS,66,65
Anderson,22,CAM,66,65
Petr Lukas,27,CDM,66,66
Jason Vandelannoite,18,CB,66,65
Jadson Viera,24,SW,66,63
Heiner Backhaus,23,CM,66,66
ÃÅlvaro Sarabia,27,ST,66,65
Khodadad Azizi,34,CF,66,65
Jozef Valachovic,30,CB,66,62
John Eduis ViÃ¡fara,26,CM,66,70
AlemÃ£o,29,CB,66,60
Carmona,18,RM,66,68
Kingsley Amuneke,25,RB,66,65
Pedrinho,28,CDM,66,64
Tomislav Stanic,24,ST,66,64
EdiglÃª,27,CB,66,65
Danilo,21,CB,66,59
Sandro,25,CF,66,65
Ho Lim,26,CB,66,62
Juan,23,LB,66,67
Bruno,22,RB,66,67
Marcin Klatt,20,CF,66,64
Bruno,20,GK,66,60
Florian Marange,19,LWB,66,62
Luciano,26,RF,66,64
Andradina,30,ST,66,65
StefÃ¡n GÃ_slason,25,CM,66,64
Will John,20,ST,66,61
Fernando De Ornelas,29,RM,66,69
Jochen Vanarwegen,19,CF,66,63
Roberto D'Aversa,30,CAM,66,65
Mario LiÄçka,23,CM,66,66
Jancarlos,22,RWB,66,62
JeovÃ¢nio,27,CDM,66,63
Fernandinho,24,CAM,66,64
Danilo,25,CB,66,65
Lee Croft,20,CM,66,66
Therry Norbert Racon,21,CM,66,68
Rachmane Barry,18,ST,66,66
De la Red,20,CDM,66,66
David Mirfin,20,CB,66,63
Claude Davis,26,CB,66,64
HilÃ¡rio,29,GK,66,62
Duong Thach,19,ST,66,66
Leif Gunnar Smerud,28,CM,66,62
Alessio Sarti,25,GK,66,65
RadosÅ‚aw Cierzniak,22,GK,66,60
Fernando Llorente,20,ST,66,72
Giordano Paganotto,20,CB,66,58
Bruno Octavio,20,CDM,66,60
Andrea Giallombardo,25,LB,66,65
Eliomar,29,RS,66,67
Nino Bule,29,ST,66,65
Mathieu Debuchy,20,CM,66,73
Bin Zheng,28,LM,66,64
Xiaopeng Li,30,CM,66,67
Richard Socrier,26,CF,66,63
Alan Tate,22,CB,66,67
Mohamed TchitÃ©,21,ST,66,61
Ermin Siljak,32,ST,66,66
Del Pino,25,RWM,66,67
Daniel AlcÃ¡ntar,29,RB,66,62
Salvador Cabrera,32,CB,66,60
Yohan Eudeline,23,ST,66,65
Edson,26,RF,66,66
Sixto Peralta,26,CAM,66,75
Rafael MÃ¡rquez Lugo,23,ST,66,75
Jorge Manrique,26,LB,66,59
Adam El-Abd,20,CB,66,62
Mario Alberto HernÃ¡ndez Lash,26,CB,66,56
Jan Rezek,23,ST,66,69
Darryl Duffy,21,ST,66,63
Sergio Galvan Rey,32,ST,66,66
Stig TÃ¸fting,36,CDM,66,59
Yeon Gun Kim,24,CF,66,65
Gwang Suk Lee,30,GK,66,65
Nikola MijailoviÄ‡,23,CB,66,62
HÃ¥vard Sakariassen,29,ST,66,65
Grzegorz Bartczak,20,RB,66,64
Rune Johansen,27,CAM,66,60
Mamija DÅ_ikija,29,CB,66,62
Edgar Barreto,21,CDM,66,72
E. Granja,23,CM,66,61
Matt Carbon,30,CB,66,60
Roger Helland,31,CB,66,67
Lasse Staw,17,GK,66,66
Marius RÃ¸vde,33,GK,66,62
Henrik Dahl,30,LB,66,65
Dylan Macallister,23,CF,66,66
Torjus HansÃ©n,31,CB,66,65
Chris Breach,19,CB,66,62
Michael Gillan,19,RB,66,63
Darren Craddock,20,CB,66,60
Oliver Glasner,30,CDM,66,57
Peter Maduabuci Utaka,21,ST,66,64
Harri YlÃ¶nen,33,CB,66,65
Georgi Ivanov,29,ST,66,63
Ilias Kotsios,28,CB,66,62
Avery John,30,CB,66,64
Adriano ZancopÃ©,33,GK,66,64
Nicola Caccia,35,ST,66,62
Klaas Jan Huntelaar,22,ST,66,64
Sebastian SzaÅ‚achowski,21,RS,66,67
Dariusz Dudka,21,CB,66,63
Ricky van den Bergh,24,CF,66,64
Danny Schenkel,27,CB,66,65
Danny Koevermans,26,ST,66,63
Marcin KuÅ›,23,RB,66,66
FlaÃ±o,21,RB,66,63
Unai ExpÃ_sito,25,RWB,66,66
Corrales,23,LB,66,65
Arbeloa,22,CB,66,64
Antonio LÃ_pez,25,LM,66,66
Daniel Alves,22,RB,66,64
Miguel,27,ST,66,67
Yanguas,33,RB,66,65
Branislav Bajic,28,LB,66,65
Juampa,26,RB,66,64
Juanjo,28,RWM,66,57
DedÃ©,25,ST,66,64
SelÃ§uk Sahin,24,CDM,66,65
Federico Turienzo,22,ST,66,62
Daniel George Niculae,23,ST,66,63
Piotr WÅ‚odarczyk,28,CF,66,58
Toni Kallio,27,LB,66,68
Andy Butler,25,CB,66,61
Andy Robinson,25,CM,66,66
Wilfried Sanou,21,RS,66,64
Edson,28,LM,66,67
Francisco Fonseca,25,ST,66,77
JosÃ© Manuel Cruzalta,27,CB,66,70
Juan Carlos Franco,30,CB,66,60
Eduardo Rergis,24,LM,66,68
Omar BriceÃ±o,27,CB,66,62
Kaies Ghodbane,29,CM,66,58
David Clarkson,19,ST,66,61
Mark Deman,22,CDM,66,62
Mario Verheyen,26,CB,66,64
Patrick Kisnorbo,24,CB,66,64
Jong Hyeon Kim,32,LF,66,65
Seung Jun Lee,32,GK,66,61
Sang Sik Kim,28,CDM,66,59
Gyu Sun Park,24,LWB,66,63
Hyo Yeon Ahn,27,ST,66,66
Byeong Jun No,25,CF,66,65
Alison,23,RF,66,65
Luis Alonso Sandoval,23,LWM,66,62
JesÃºs Arellano,32,RM,66,81
Israel Castro,24,RB,66,75
Claudio Grauso,26,CM,66,64
Bryan Bergougnoux,22,ST,66,65
Dean Brill,19,GK,66,52
Ricardo Ismael Rojas,34,RB,66,65
Alcides,20,CB,66,65
Emerse FaÃ©,21,CDM,66,60
StÃ©phen Drouin,21,CB,66,61
Chris Baird,23,RB,66,66
Ricky Lewis,23,LB,66,61
Jeff Cassar,31,GK,66,65
Jurgen Colin,24,RB,66,67
Rafael Kazior,22,RF,66,67
Diego Jongen,22,ST,66,61
Davide Carrus,26,CDM,66,67
Jan-Ingwer Callsen-Bracker,20,CB,66,64
Maurizio Lanzaro,23,CB,66,64
Simone Motta,24,ST,66,63
Dominik Reinhardt,20,CB,66,61
Massimo Borgobello,34,ST,66,64
Houssine Kharja,22,RM,66,63
Yun Yeol Choi,31,CB,66,62
Se Gwon Jo,27,LB,66,62
Chung Kyun Park,32,LWB,66,65
Paulo CÃ©sar,29,RB,66,66
MÃ¡rcio,24,GK,66,67
Calle,26,ST,66,66
Corredoira,25,RWM,66,64
Ayoze,23,LB,66,65
Manolo,28,CB,66,66
Bruno,21,RM,66,66
Rodrigo JosÃ© Galatto,22,GK,66,66
Alessandro,27,RWB,66,68
JÃºnior CÃ©sar,23,LWB,66,76
Hans van de Haar,30,ST,66,64
Maldonado,24,ST,66,61
David,25,CB,66,60
Gunnar Heidar ThÃ_rvaldsson,23,RWM,66,64
Rasmus WÃ_rtz,21,CDM,66,58
Hasan Salih Kabze,23,CF,66,63
Stefano Lucchini,24,CB,66,60
Antoni ÅÅukasiewicz,22,CB,66,62
Adolph Tohoua,21,CAM,66,64
Michael Klukowski,24,LB,66,63
Daniel Ziebig,22,LWM,66,62
Mikkel Thygesen,20,RM,66,63
Alexander Walke,22,GK,66,64
Allan Ferguson,36,GK,66,59
Martin Forkel,26,RB,66,66
StÃ©phane LiÃ¨vre,32,CB,66,64
GrÃ©gory Malicki,31,GK,66,59
Dramane Coulibaly,26,ST,66,62
Scott Wilson,28,CB,66,57
VelÃ¡zquez,26,RB,66,67
Ljubo Milicevic,23,CB,66,59
CaÃ±as,26,CB,66,63
RamÃ_n,30,CB,66,63
Urzelai,28,RB,66,65
Michele Marcolini,29,CM,66,62
Michele Mignani,33,CB,66,67
Stefano Argilli,32,CDM,66,61
Merino,35,RB,66,65
Katxorro,27,RWM,66,66
